theory,basis,x,y,energy
mpw1pbe,juldz2,1.70,2.80,18.551
mpw1pbe,juldz2,1.70,2.85,18.647
mpw1pbe,juldz2,1.70,2.90,18.981
mpw1pbe,juldz2,1.70,2.95,19.786
mpw1pbe,juldz2,1.70,3.00,20.142
mpw1pbe,juldz2,1.75,1.95,12.814
mpw1pbe,juldz2,1.75,2.00,14.782
mpw1pbe,juldz2,1.75,2.05,16.573
mpw1pbe,juldz2,1.75,2.10,18.163
mpw1pbe,juldz2,1.75,2.15,19.533
mpw1pbe,juldz2,1.75,2.20,20.662
mpw1pbe,juldz2,1.75,2.25,21.526
mpw1pbe,juldz2,1.75,2.30,22.116
mpw1pbe,juldz2,1.75,2.35,22.445
mpw1pbe,juldz2,1.75,2.40,22.722
mpw1pbe,juldz2,1.75,2.45,22.562
mpw1pbe,juldz2,1.75,2.50,22.383
mpw1pbe,juldz2,1.75,2.55,21.526
mpw1pbe,juldz2,1.75,2.60,20.420
mpw1pbe,juldz2,1.75,2.65,19.508
mpw1pbe,juldz2,1.75,2.70,18.800
mpw1pbe,juldz2,1.75,2.75,18.329
mpw1pbe,juldz2,1.75,2.80,18.106
mpw1pbe,juldz2,1.75,2.85,18.125
mpw1pbe,juldz2,1.75,2.90,18.378
mpw1pbe,juldz2,1.75,2.95,19.204
mpw1pbe,juldz2,1.75,3.00,19.478
mpw1pbe,juldz2,1.80,1.95,16.045
mpw1pbe,juldz2,1.80,2.00,17.850
mpw1pbe,juldz2,1.80,2.05,19.439
mpw1pbe,juldz2,1.80,2.10,20.777
mpw1pbe,juldz2,1.80,2.15,21.834
mpw1pbe,juldz2,1.80,2.20,22.584
mpw1pbe,juldz2,1.80,2.25,23.030
mpw1pbe,juldz2,1.80,2.30,23.211
mpw1pbe,juldz2,1.80,2.35,23.198
mpw1pbe,juldz2,1.80,2.40,22.953
mpw1pbe,juldz2,1.80,2.45,22.529
mpw1pbe,juldz2,1.80,2.50,22.155
mpw1pbe,juldz2,1.80,2.55,21.378
mpw1pbe,juldz2,1.80,2.60,20.165
mpw1pbe,juldz2,1.80,2.65,19.222
mpw1pbe,juldz2,1.80,2.70,18.490
mpw1pbe,juldz2,1.80,2.75,17.983
mpw1pbe,juldz2,1.80,2.80,17.709
mpw1pbe,juldz2,1.80,2.85,17.664
mpw1pbe,juldz2,1.80,2.90,17.839
mpw1pbe,juldz2,1.80,2.95,18.208
mpw1pbe,juldz2,1.80,3.00,18.868
mpw1pbe,juldz2,1.85,1.95,19.499
mpw1pbe,juldz2,1.85,2.00,21.101
mpw1pbe,juldz2,1.85,2.05,22.426
mpw1pbe,juldz2,1.85,2.10,23.423
mpw1pbe,juldz2,1.85,2.15,24.046
mpw1pbe,juldz2,1.85,2.20,24.287
mpw1pbe,juldz2,1.85,2.25,24.218
mpw1pbe,juldz2,1.85,2.30,23.963
mpw1pbe,juldz2,1.85,2.35,23.608
mpw1pbe,juldz2,1.85,2.40,22.955
mpw1pbe,juldz2,1.85,2.45,22.332
mpw1pbe,juldz2,1.85,2.50,21.804
mpw1pbe,juldz2,1.85,2.55,21.210
mpw1pbe,juldz2,1.85,2.60,19.912
mpw1pbe,juldz2,1.85,2.65,18.919
mpw1pbe,juldz2,1.85,2.70,18.159
mpw1pbe,juldz2,1.85,2.75,17.618
mpw1pbe,juldz2,1.85,2.80,17.295
mpw1pbe,juldz2,1.85,2.85,17.190
mpw1pbe,juldz2,1.85,2.90,17.297
mpw1pbe,juldz2,1.85,2.95,17.590
mpw1pbe,juldz2,1.85,3.00,18.238
mpw1pbe,juldz2,1.90,1.95,23.054
mpw1pbe,juldz2,1.90,2.00,24.397
mpw1pbe,juldz2,1.90,2.05,25.365
mpw1pbe,juldz2,1.90,2.10,25.882
mpw1pbe,juldz2,1.90,2.15,25.903
mpw1pbe,juldz2,1.90,2.20,25.522
mpw1pbe,juldz2,1.90,2.25,24.935
mpw1pbe,juldz2,1.90,2.30,24.289
mpw1pbe,juldz2,1.90,2.35,23.568
mpw1pbe,juldz2,1.90,2.40,22.736
mpw1pbe,juldz2,1.90,2.45,21.961
mpw1pbe,juldz2,1.90,2.50,21.300
mpw1pbe,juldz2,1.90,2.55,20.779
mpw1pbe,juldz2,1.90,2.60,19.683
mpw1pbe,juldz2,1.90,2.65,18.560
mpw1pbe,juldz2,1.90,2.70,17.768
mpw1pbe,juldz2,1.90,2.75,17.194
mpw1pbe,juldz2,1.90,2.80,16.828
mpw1pbe,juldz2,1.90,2.85,16.670
mpw1pbe,juldz2,1.90,2.90,16.713
mpw1pbe,juldz2,1.90,2.95,16.935
mpw1pbe,juldz2,1.90,3.00,17.314
mpw1pbe,juldz2,1.95,1.95,26.602
mpw1pbe,juldz2,1.95,2.00,27.598
mpw1pbe,juldz2,1.95,2.05,28.066
mpw1pbe,juldz2,1.95,2.10,27.897
mpw1pbe,juldz2,1.95,2.15,27.182
mpw1pbe,juldz2,1.95,2.20,26.217
mpw1pbe,juldz2,1.95,2.25,25.211
mpw1pbe,juldz2,1.95,2.30,24.250
mpw1pbe,juldz2,1.95,2.35,23.281
mpw1pbe,juldz2,1.95,2.40,22.318
mpw1pbe,juldz2,1.95,2.45,21.429
mpw1pbe,juldz2,1.95,2.50,20.666
mpw1pbe,juldz2,1.95,2.55,20.041
mpw1pbe,juldz2,1.95,2.60,19.242
mpw1pbe,juldz2,1.95,2.65,18.160
mpw1pbe,juldz2,1.95,2.70,17.302
mpw1pbe,juldz2,1.95,2.75,16.696
mpw1pbe,juldz2,1.95,2.80,16.291
mpw1pbe,juldz2,1.95,2.85,16.082
mpw1pbe,juldz2,1.95,2.90,16.065
mpw1pbe,juldz2,1.95,2.95,16.217
mpw1pbe,juldz2,1.95,3.00,16.525
mpw1pbe,juldz2,2.00,2.00,30.554
mpw1pbe,juldz2,2.00,2.05,30.290
mpw1pbe,juldz2,2.00,2.10,29.262
mpw1pbe,juldz2,2.00,2.15,27.896
mpw1pbe,juldz2,2.00,2.20,26.489
mpw1pbe,juldz2,2.00,2.25,25.158
mpw1pbe,juldz2,2.00,2.30,23.943
mpw1pbe,juldz2,2.00,2.35,22.803
mpw1pbe,juldz2,2.00,2.40,21.734
mpw1pbe,juldz2,2.00,2.45,20.767
mpw1pbe,juldz2,2.00,2.50,19.921
mpw1pbe,juldz2,2.00,2.55,19.219
mpw1pbe,juldz2,2.00,2.60,18.545
mpw1pbe,juldz2,2.00,2.65,17.718
mpw1pbe,juldz2,2.00,2.70,16.762
mpw1pbe,juldz2,2.00,2.75,16.118
mpw1pbe,juldz2,2.00,2.80,15.676
mpw1pbe,juldz2,2.00,2.85,15.420
mpw1pbe,juldz2,2.00,2.90,15.346
mpw1pbe,juldz2,2.00,2.95,15.435
mpw1pbe,juldz2,2.00,3.00,15.672
mpw1pbe,juldz2,2.05,2.05,31.814
mpw1pbe,juldz2,2.05,2.10,30.049
mpw1pbe,juldz2,2.05,2.15,28.215
mpw1pbe,juldz2,2.05,2.20,26.473
mpw1pbe,juldz2,2.05,2.25,24.880
mpw1pbe,juldz2,2.05,2.30,23.456
mpw1pbe,juldz2,2.05,2.35,22.177
mpw1pbe,juldz2,2.05,2.40,21.022
mpw1pbe,juldz2,2.05,2.45,19.994
mpw1pbe,juldz2,2.05,2.50,19.085
mpw1pbe,juldz2,2.05,2.55,18.319
mpw1pbe,juldz2,2.05,2.60,17.661
mpw1pbe,juldz2,2.05,2.65,16.980
mpw1pbe,juldz2,2.05,2.70,16.275
mpw1pbe,juldz2,2.05,2.75,15.465
mpw1pbe,juldz2,2.05,2.80,14.987
mpw1pbe,juldz2,2.05,2.85,14.690
mpw1pbe,juldz2,2.05,2.90,14.562
mpw1pbe,juldz2,2.05,2.95,14.590
mpw1pbe,juldz2,2.05,3.00,14.763
mpw1pbe,juldz2,2.10,2.10,30.466
mpw1pbe,juldz2,2.10,2.15,28.280
mpw1pbe,juldz2,2.10,2.20,26.263
mpw1pbe,juldz2,2.10,2.25,24.455
mpw1pbe,juldz2,2.10,2.30,22.853
mpw1pbe,juldz2,2.10,2.35,21.439
mpw1pbe,juldz2,2.10,2.40,20.211
mpw1pbe,juldz2,2.10,2.45,19.135
mpw1pbe,juldz2,2.10,2.50,18.178
mpw1pbe,juldz2,2.10,2.55,17.361
mpw1pbe,juldz2,2.10,2.60,16.678
mpw1pbe,juldz2,2.10,2.65,16.055
mpw1pbe,juldz2,2.10,2.70,15.481
mpw1pbe,juldz2,2.10,2.75,14.879
mpw1pbe,juldz2,2.10,2.80,14.238
mpw1pbe,juldz2,2.10,2.85,13.901
mpw1pbe,juldz2,2.10,2.90,13.726
mpw1pbe,juldz2,2.10,2.95,13.700
mpw1pbe,juldz2,2.10,3.00,13.814
mpw1pbe,juldz2,2.15,2.15,28.185
mpw1pbe,juldz2,2.15,2.20,25.943
mpw1pbe,juldz2,2.15,2.25,23.949
mpw1pbe,juldz2,2.15,2.30,22.189
mpw1pbe,juldz2,2.15,2.35,20.653
mpw1pbe,juldz2,2.15,2.40,19.340
mpw1pbe,juldz2,2.15,2.45,18.216
mpw1pbe,juldz2,2.15,2.50,17.232
mpw1pbe,juldz2,2.15,2.55,16.371
mpw1pbe,juldz2,2.15,2.60,15.655
mpw1pbe,juldz2,2.15,2.65,15.048
mpw1pbe,juldz2,2.15,2.70,14.523
mpw1pbe,juldz2,2.15,2.75,14.066
mpw1pbe,juldz2,2.15,2.80,13.470
mpw1pbe,juldz2,2.15,2.85,13.071
mpw1pbe,juldz2,2.15,2.90,12.856
mpw1pbe,juldz2,2.15,2.95,12.782
mpw1pbe,juldz2,2.15,3.00,12.839
mpw1pbe,juldz2,2.20,2.20,25.577
mpw1pbe,juldz2,2.20,2.25,23.411
mpw1pbe,juldz2,2.20,2.30,21.509
mpw1pbe,juldz2,2.20,2.35,19.860
mpw1pbe,juldz2,2.20,2.40,18.454
mpw1pbe,juldz2,2.20,2.45,17.271
mpw1pbe,juldz2,2.20,2.50,16.263
mpw1pbe,juldz2,2.20,2.55,15.372
mpw1pbe,juldz2,2.20,2.60,14.621
mpw1pbe,juldz2,2.20,2.65,14.005
mpw1pbe,juldz2,2.20,2.70,13.486
mpw1pbe,juldz2,2.20,2.75,13.084
mpw1pbe,juldz2,2.20,2.80,12.746
mpw1pbe,juldz2,2.20,2.85,12.219
mpw1pbe,juldz2,2.20,2.90,11.966
mpw1pbe,juldz2,2.20,2.95,11.854
mpw1pbe,juldz2,2.20,3.00,11.857
mpw1pbe,juldz2,2.25,2.20,25.197
mpw1pbe,juldz2,2.25,2.25,22.875
mpw1pbe,juldz2,2.25,2.30,20.844
mpw1pbe,juldz2,2.25,2.35,19.086
mpw1pbe,juldz2,2.25,2.40,17.589
mpw1pbe,juldz2,2.25,2.45,16.332
mpw1pbe,juldz2,2.25,2.50,15.281
mpw1pbe,juldz2,2.25,2.55,14.381
mpw1pbe,juldz2,2.25,2.60,13.598
mpw1pbe,juldz2,2.25,2.65,12.956
mpw1pbe,juldz2,2.25,2.70,12.435
mpw1pbe,juldz2,2.25,2.75,12.031
mpw1pbe,juldz2,2.25,2.80,11.744
mpw1pbe,juldz2,2.25,2.85,11.514
mpw1pbe,juldz2,2.25,2.90,11.066
mpw1pbe,juldz2,2.25,2.95,10.926
mpw1pbe,juldz2,2.25,3.00,10.887
mpw1pbe,juldz2,2.30,2.25,22.367
mpw1pbe,juldz2,2.30,2.30,20.215
mpw1pbe,juldz2,2.30,2.35,18.351
mpw1pbe,juldz2,2.30,2.40,16.766
mpw1pbe,juldz2,2.30,2.45,15.431
mpw1pbe,juldz2,2.30,2.50,14.322
mpw1pbe,juldz2,2.30,2.55,13.401
mpw1pbe,juldz2,2.30,2.60,12.597
mpw1pbe,juldz2,2.30,2.65,11.925
mpw1pbe,juldz2,2.30,2.70,11.390
mpw1pbe,juldz2,2.30,2.75,10.973
mpw1pbe,juldz2,2.30,2.80,10.684
mpw1pbe,juldz2,2.30,2.85,10.502
mpw1pbe,juldz2,2.30,2.90,10.367
mpw1pbe,juldz2,2.30,2.95,9.992
mpw1pbe,juldz2,2.30,3.00,9.930
mpw1pbe,juldz2,2.35,2.30,19.636
mpw1pbe,juldz2,2.35,2.35,17.671
mpw1pbe,juldz2,2.35,2.40,15.997
mpw1pbe,juldz2,2.35,2.45,14.587
mpw1pbe,juldz2,2.35,2.50,13.413
mpw1pbe,juldz2,2.35,2.55,12.446
mpw1pbe,juldz2,2.35,2.60,11.629
mpw1pbe,juldz2,2.35,2.65,10.930
mpw1pbe,juldz2,2.35,2.70,10.365
mpw1pbe,juldz2,2.35,2.75,9.938
mpw1pbe,juldz2,2.35,2.80,9.627
mpw1pbe,juldz2,2.35,2.85,9.442
mpw1pbe,juldz2,2.35,2.90,9.354
mpw1pbe,juldz2,2.35,2.95,9.299
mpw1pbe,juldz2,2.35,3.00,8.990
mpw1pbe,juldz2,2.40,2.35,17.055
mpw1pbe,juldz2,2.40,2.40,15.294
mpw1pbe,juldz2,2.40,2.45,13.806
mpw1pbe,juldz2,2.40,2.50,12.568
mpw1pbe,juldz2,2.40,2.55,11.546
mpw1pbe,juldz2,2.40,2.60,10.705
mpw1pbe,juldz2,2.40,2.65,9.979
mpw1pbe,juldz2,2.40,2.70,9.388
mpw1pbe,juldz2,2.40,2.75,8.932
mpw1pbe,juldz2,2.40,2.80,8.602
mpw1pbe,juldz2,2.40,2.85,8.394
mpw1pbe,juldz2,2.40,2.90,8.299
mpw1pbe,juldz2,2.40,2.95,8.293
mpw1pbe,juldz2,2.40,3.00,8.314
mpw1pbe,juldz2,2.45,2.40,14.666
mpw1pbe,juldz2,2.45,2.45,13.103
mpw1pbe,juldz2,2.45,2.50,11.795
mpw1pbe,juldz2,2.45,2.55,10.717
mpw1pbe,juldz2,2.45,2.60,9.835
mpw1pbe,juldz2,2.45,2.65,9.087
mpw1pbe,juldz2,2.45,2.70,8.463
mpw1pbe,juldz2,2.45,2.75,7.977
mpw1pbe,juldz2,2.45,2.80,7.621
mpw1pbe,juldz2,2.45,2.85,7.387
mpw1pbe,juldz2,2.45,2.90,7.267
mpw1pbe,juldz2,2.45,2.95,7.249
mpw1pbe,juldz2,2.45,3.00,7.309
mpw1pbe,juldz2,2.50,2.45,12.482
mpw1pbe,juldz2,2.50,2.50,11.105
mpw1pbe,juldz2,2.50,2.55,9.967
mpw1pbe,juldz2,2.50,2.60,9.034
mpw1pbe,juldz2,2.50,2.65,8.262
mpw1pbe,juldz2,2.50,2.70,7.607
mpw1pbe,juldz2,2.50,2.75,7.087
mpw1pbe,juldz2,2.50,2.80,6.700
mpw1pbe,juldz2,2.50,2.85,6.440
mpw1pbe,juldz2,2.50,2.90,6.284
mpw1pbe,juldz2,2.50,2.95,6.240
mpw1pbe,juldz2,2.50,3.00,6.286
mpw1pbe,juldz2,2.55,2.45,11.945
mpw1pbe,juldz2,2.55,2.50,10.504
mpw1pbe,juldz2,2.55,2.55,9.302
mpw1pbe,juldz2,2.55,2.60,8.314
mpw1pbe,juldz2,2.55,2.65,7.509
mpw1pbe,juldz2,2.55,2.70,6.827
mpw1pbe,juldz2,2.55,2.75,6.271
mpw1pbe,juldz2,2.55,2.80,5.850
mpw1pbe,juldz2,2.55,2.85,5.553
mpw1pbe,juldz2,2.55,2.90,5.372
mpw1pbe,juldz2,2.55,2.95,5.292
mpw1pbe,juldz2,2.55,3.00,5.306
mpw1pbe,juldz2,2.60,2.50,9.991
mpw1pbe,juldz2,2.60,2.55,8.729
mpw1pbe,juldz2,2.60,2.60,7.683
mpw1pbe,juldz2,2.60,2.65,6.832
mpw1pbe,juldz2,2.60,2.70,6.122
mpw1pbe,juldz2,2.60,2.75,5.534
mpw1pbe,juldz2,2.60,2.80,5.079
mpw1pbe,juldz2,2.60,2.85,4.748
mpw1pbe,juldz2,2.60,2.90,4.530
mpw1pbe,juldz2,2.60,2.95,4.418
mpw1pbe,juldz2,2.60,3.00,4.399
mpw1pbe,juldz2,2.65,2.55,8.246
mpw1pbe,juldz2,2.65,2.60,7.145
mpw1pbe,juldz2,2.65,2.65,6.241
mpw1pbe,juldz2,2.65,2.70,5.499
mpw1pbe,juldz2,2.65,2.75,4.880
mpw1pbe,juldz2,2.65,2.80,4.388
mpw1pbe,juldz2,2.65,2.85,4.020
mpw1pbe,juldz2,2.65,2.90,3.765
mpw1pbe,juldz2,2.65,2.95,3.615
mpw1pbe,juldz2,2.65,3.00,3.562
mpw1pbe,juldz2,2.70,2.60,6.698
mpw1pbe,juldz2,2.70,2.65,5.742
mpw1pbe,juldz2,2.70,2.70,4.959
mpw1pbe,juldz2,2.70,2.75,4.309
mpw1pbe,juldz2,2.70,2.80,3.782
mpw1pbe,juldz2,2.70,2.85,3.377
mpw1pbe,juldz2,2.70,2.90,3.088
mpw1pbe,juldz2,2.70,2.95,2.898
mpw1pbe,juldz2,2.70,3.00,2.803
mpw1pbe,juldz2,2.75,2.60,6.339
mpw1pbe,juldz2,2.75,2.65,5.335
mpw1pbe,juldz2,2.75,2.70,4.507
mpw1pbe,juldz2,2.75,2.75,3.821
mpw1pbe,juldz2,2.75,2.80,3.261
mpw1pbe,juldz2,2.75,2.85,2.822
mpw1pbe,juldz2,2.75,2.90,2.493
mpw1pbe,juldz2,2.75,2.95,2.269
mpw1pbe,juldz2,2.75,3.00,2.136
mpw1pbe,juldz2,2.80,2.65,5.015
mpw1pbe,juldz2,2.80,2.70,4.144
mpw1pbe,juldz2,2.80,2.75,3.419
mpw1pbe,juldz2,2.80,2.80,2.824
mpw1pbe,juldz2,2.80,2.85,2.347
mpw1pbe,juldz2,2.80,2.90,1.981
mpw1pbe,juldz2,2.80,2.95,1.722
mpw1pbe,juldz2,2.80,3.00,1.552
mpw1pbe,juldz2,2.85,2.70,3.865
mpw1pbe,juldz2,2.85,2.75,3.102
mpw1pbe,juldz2,2.85,2.80,2.469
mpw1pbe,juldz2,2.85,2.85,1.957
mpw1pbe,juldz2,2.85,2.90,1.554
mpw1pbe,juldz2,2.85,2.95,1.253
mpw1pbe,juldz2,2.85,3.00,1.045
mpw1pbe,juldz2,2.90,2.75,2.864
mpw1pbe,juldz2,2.90,2.80,2.194
mpw1pbe,juldz2,2.90,2.85,1.644
mpw1pbe,juldz2,2.90,2.90,1.206
mpw1pbe,juldz2,2.90,2.95,0.865
mpw1pbe,juldz2,2.90,3.00,0.619
mpw1pbe,juldz2,2.95,2.75,2.703
mpw1pbe,juldz2,2.95,2.80,1.995
mpw1pbe,juldz2,2.95,2.85,1.411
mpw1pbe,juldz2,2.95,2.90,0.933
mpw1pbe,juldz2,2.95,2.95,0.558
mpw1pbe,juldz2,2.95,3.00,0.270
mpw1pbe,juldz2,3.00,2.80,1.870
mpw1pbe,juldz2,3.00,2.85,1.248
mpw1pbe,juldz2,3.00,2.90,0.737
mpw1pbe,juldz2,3.00,2.95,0.324
mpw1pbe,juldz2,3.00,3.00,0.000
mpw3pbe,juldz2,1.60,1.90,4.447
mpw3pbe,juldz2,1.60,1.95,6.775
mpw3pbe,juldz2,1.60,2.00,9.015
mpw3pbe,juldz2,1.60,2.05,11.151
mpw3pbe,juldz2,1.60,2.10,13.163
mpw3pbe,juldz2,1.60,2.15,15.038
mpw3pbe,juldz2,1.60,2.20,16.738
mpw3pbe,juldz2,1.60,2.25,18.203
mpw3pbe,juldz2,1.60,2.30,20.264
mpw3pbe,juldz2,1.60,2.35,21.350
mpw3pbe,juldz2,1.60,2.40,22.102
mpw3pbe,juldz2,1.60,2.45,23.712
mpw3pbe,juldz2,1.60,2.50,23.812
mpw3pbe,juldz2,1.60,2.55,23.836
mpw3pbe,juldz2,1.60,2.60,22.907
mpw3pbe,juldz2,1.60,2.65,21.414
mpw3pbe,juldz2,1.60,2.70,20.800
mpw3pbe,juldz2,1.60,2.75,20.380
mpw3pbe,juldz2,1.60,2.80,20.499
mpw3pbe,juldz2,1.60,2.85,20.803
mpw3pbe,juldz2,1.60,2.90,21.744
mpw3pbe,juldz2,1.60,2.95,22.063
mpw3pbe,juldz2,1.60,3.00,22.556
mpw3pbe,juldz2,1.65,1.90,5.992
mpw3pbe,juldz2,1.65,1.95,8.255
mpw3pbe,juldz2,1.65,2.00,10.421
mpw3pbe,juldz2,1.65,2.05,12.466
mpw3pbe,juldz2,1.65,2.10,14.378
mpw3pbe,juldz2,1.65,2.15,16.138
mpw3pbe,juldz2,1.65,2.20,17.723
mpw3pbe,juldz2,1.65,2.25,19.092
mpw3pbe,juldz2,1.65,2.30,20.630
mpw3pbe,juldz2,1.65,2.35,21.535
mpw3pbe,juldz2,1.65,2.40,22.039
mpw3pbe,juldz2,1.65,2.45,20.274
mpw3pbe,juldz2,1.65,2.50,23.588
mpw3pbe,juldz2,1.65,2.55,22.953
mpw3pbe,juldz2,1.65,2.60,21.909
mpw3pbe,juldz2,1.65,2.65,20.917
mpw3pbe,juldz2,1.65,2.70,20.137
mpw3pbe,juldz2,1.65,2.75,19.695
mpw3pbe,juldz2,1.65,2.80,19.572
mpw3pbe,juldz2,1.65,2.85,19.721
mpw3pbe,juldz2,1.65,2.90,20.115
mpw3pbe,juldz2,1.65,2.95,20.931
mpw3pbe,juldz2,1.65,3.00,21.343
mpw3pbe,juldz2,1.70,1.95,10.498
mpw3pbe,juldz2,1.70,2.00,12.567
mpw3pbe,juldz2,1.70,2.05,14.500
mpw3pbe,juldz2,1.70,2.10,16.279
mpw3pbe,juldz2,1.70,2.15,17.888
mpw3pbe,juldz2,1.70,2.20,19.310
mpw3pbe,juldz2,1.70,2.25,20.549
mpw3pbe,juldz2,1.70,2.30,21.565
mpw3pbe,juldz2,1.70,2.35,22.233
mpw3pbe,juldz2,1.70,2.40,20.926
mpw3pbe,juldz2,1.70,2.45,23.260
mpw3pbe,juldz2,1.70,2.50,23.317
mpw3pbe,juldz2,1.70,2.55,22.387
mpw3pbe,juldz2,1.70,2.60,21.302
mpw3pbe,juldz2,1.70,2.65,20.357
mpw3pbe,juldz2,1.70,2.70,19.613
mpw3pbe,juldz2,1.70,2.75,19.129
mpw3pbe,juldz2,1.70,2.80,18.921
mpw3pbe,juldz2,1.70,2.85,18.976
mpw3pbe,juldz2,1.70,2.90,19.272
mpw3pbe,juldz2,1.70,2.95,20.126
mpw3pbe,juldz2,1.70,3.00,20.456
mpw3pbe,juldz2,1.75,1.95,13.280
mpw3pbe,juldz2,1.75,2.00,15.226
mpw3pbe,juldz2,1.75,2.05,17.013
mpw3pbe,juldz2,1.75,2.10,18.616
mpw3pbe,juldz2,1.75,2.15,20.016
mpw3pbe,juldz2,1.75,2.20,21.190
mpw3pbe,juldz2,1.75,2.25,22.106
mpw3pbe,juldz2,1.75,2.30,22.744
mpw3pbe,juldz2,1.75,2.35,23.100
mpw3pbe,juldz2,1.75,2.40,23.470
mpw3pbe,juldz2,1.75,2.45,23.299
mpw3pbe,juldz2,1.75,2.50,23.084
mpw3pbe,juldz2,1.75,2.55,22.054
mpw3pbe,juldz2,1.75,2.60,20.899
mpw3pbe,juldz2,1.75,2.65,19.944
mpw3pbe,juldz2,1.75,2.70,19.195
mpw3pbe,juldz2,1.75,2.75,18.683
mpw3pbe,juldz2,1.75,2.80,18.420
mpw3pbe,juldz2,1.75,2.85,18.400
mpw3pbe,juldz2,1.75,2.90,18.616
mpw3pbe,juldz2,1.75,2.95,19.488
mpw3pbe,juldz2,1.75,3.00,19.735
mpw3pbe,juldz2,1.80,1.95,16.425
mpw3pbe,juldz2,1.80,2.00,18.219
mpw3pbe,juldz2,1.80,2.05,19.815
mpw3pbe,juldz2,1.80,2.10,21.181
mpw3pbe,juldz2,1.80,2.15,22.287
mpw3pbe,juldz2,1.80,2.20,23.098
mpw3pbe,juldz2,1.80,2.25,23.606
mpw3pbe,juldz2,1.80,2.30,23.830
mpw3pbe,juldz2,1.80,2.35,23.831
mpw3pbe,juldz2,1.80,2.40,23.632
mpw3pbe,juldz2,1.80,2.45,23.177
mpw3pbe,juldz2,1.80,2.50,22.760
mpw3pbe,juldz2,1.80,2.55,21.839
mpw3pbe,juldz2,1.80,2.60,20.573
mpw3pbe,juldz2,1.80,2.65,19.592
mpw3pbe,juldz2,1.80,2.70,18.823
mpw3pbe,juldz2,1.80,2.75,18.279
mpw3pbe,juldz2,1.80,2.80,17.968
mpw3pbe,juldz2,1.80,2.85,17.887
mpw3pbe,juldz2,1.80,2.90,18.026
mpw3pbe,juldz2,1.80,2.95,18.362
mpw3pbe,juldz2,1.80,3.00,19.072
mpw3pbe,juldz2,1.85,1.95,19.789
mpw3pbe,juldz2,1.85,2.00,21.391
mpw3pbe,juldz2,1.85,2.05,22.741
mpw3pbe,juldz2,1.85,2.10,23.787
mpw3pbe,juldz2,1.85,2.15,24.482
mpw3pbe,juldz2,1.85,2.20,24.801
mpw3pbe,juldz2,1.85,2.25,24.790
mpw3pbe,juldz2,1.85,2.30,24.561
mpw3pbe,juldz2,1.85,2.35,24.229
mpw3pbe,juldz2,1.85,2.40,23.556
mpw3pbe,juldz2,1.85,2.45,22.896
mpw3pbe,juldz2,1.85,2.50,22.322
mpw3pbe,juldz2,1.85,2.55,21.623
mpw3pbe,juldz2,1.85,2.60,20.256
mpw3pbe,juldz2,1.85,2.65,19.227
mpw3pbe,juldz2,1.85,2.70,18.433
mpw3pbe,juldz2,1.85,2.75,17.859
mpw3pbe,juldz2,1.85,2.80,17.502
mpw3pbe,juldz2,1.85,2.85,17.363
mpw3pbe,juldz2,1.85,2.90,17.437
mpw3pbe,juldz2,1.85,2.95,17.698
mpw3pbe,juldz2,1.85,3.00,18.396
mpw3pbe,juldz2,1.90,1.95,23.253
mpw3pbe,juldz2,1.90,2.00,24.612
mpw3pbe,juldz2,1.90,2.05,25.628
mpw3pbe,juldz2,1.90,2.10,26.224
mpw3pbe,juldz2,1.90,2.15,26.341
mpw3pbe,juldz2,1.90,2.20,26.038
mpw3pbe,juldz2,1.90,2.25,25.489
mpw3pbe,juldz2,1.90,2.30,24.845
mpw3pbe,juldz2,1.90,2.35,24.121
mpw3pbe,juldz2,1.90,2.40,23.262
mpw3pbe,juldz2,1.90,2.45,22.449
mpw3pbe,juldz2,1.90,2.50,21.742
mpw3pbe,juldz2,1.90,2.55,21.170
mpw3pbe,juldz2,1.90,2.60,19.978
mpw3pbe,juldz2,1.90,2.65,18.812
mpw3pbe,juldz2,1.90,2.70,17.989
mpw3pbe,juldz2,1.90,2.75,17.385
mpw3pbe,juldz2,1.90,2.80,16.988
mpw3pbe,juldz2,1.90,2.85,16.798
mpw3pbe,juldz2,1.90,2.90,16.811
mpw3pbe,juldz2,1.90,2.95,17.004
mpw3pbe,juldz2,1.90,3.00,17.358
mpw3pbe,juldz2,1.95,1.95,26.713
mpw3pbe,juldz2,1.95,2.00,27.746
mpw3pbe,juldz2,1.95,2.05,28.295
mpw3pbe,juldz2,1.95,2.10,28.242
mpw3pbe,juldz2,1.95,2.15,27.631
mpw3pbe,juldz2,1.95,2.20,26.721
mpw3pbe,juldz2,1.95,2.25,25.728
mpw3pbe,juldz2,1.95,2.30,24.755
mpw3pbe,juldz2,1.95,2.35,23.768
mpw3pbe,juldz2,1.95,2.40,22.775
mpw3pbe,juldz2,1.95,2.45,21.850
mpw3pbe,juldz2,1.95,2.50,21.043
mpw3pbe,juldz2,1.95,2.55,20.371
mpw3pbe,juldz2,1.95,2.60,19.503
mpw3pbe,juldz2,1.95,2.65,18.362
mpw3pbe,juldz2,1.95,2.70,17.473
mpw3pbe,juldz2,1.95,2.75,16.841
mpw3pbe,juldz2,1.95,2.80,16.409
mpw3pbe,juldz2,1.95,2.85,16.171
mpw3pbe,juldz2,1.95,2.90,16.126
mpw3pbe,juldz2,1.95,2.95,16.252
mpw3pbe,juldz2,1.95,3.00,16.536
mpw3pbe,juldz2,2.00,2.00,30.653
